GEOID,NAME,variable,estimate,moe,geometry
08031001102,"Census Tract 11.02, Denver County, Colorado",total_male,2420,350,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_under5,79,67,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_5_9,153,108,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_10_14,24,37,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_15_17,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_18_19,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_20,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_21,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_22_24,69,53,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_25_29,416,158,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_30_34,804,225,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_35_39,100,64,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_40_44,218,117,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_45_49,111,75,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_50_54,73,65,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_55_59,158,160,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_60_61,15,24,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_62_64,52,65,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_65_66,25,40,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_67_69,19,28,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_70_74,79,67,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_75_79,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_80_84,21,34,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",male_85plus,4,10,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",total_female,2725,425,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_under5,105,81,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_5_9,19,32,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_10_14,96,82,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_15_17,64,60,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_18_19,37,59,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_20,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_21,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_22_24,418,180,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_25_29,484,212,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_30_34,676,223,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_35_39,284,142,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_40_44,171,84,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_45_49,76,69,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_50_54,74,76,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_55_59,85,75,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_60_61,6,11,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_62_64,12,19,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_65_66,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_67_69,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_70_74,51,47,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_75_79,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_80_84,0,18,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031001102,"Census Tract 11.02, Denver County, Colorado",female_85plus,67,73,"list(list(c(-105.012692, -105.008965, -105.011008, -105.011185, -105.0112, -105.011202, -105.004137, -104.998203, -104.998192, -104.998355, -105.000024, -105.002911, -105.004115, -105.007719, -105.008186, -105.009489, -105.011707, -105.012692, 39.755368, 39.758085, 39.759643, 39.762037, 39.765639, 39.769286, 39.769287, 39.769296, 39.767075, 39.762093, 39.761391, 39.760591, 39.759701, 39.755264, 39.754791, 39.753926, 39.755009, 39.755368)))"
08031003300,"Census Tract 33, Denver County, Colorado",total_male,1716,238,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
08031003300,"Census Tract 33, Denver County, Colorado",male_under5,181,85,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
08031003300,"Census Tract 33, Denver County, Colorado",male_5_9,117,49,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
08031003300,"Census Tract 33, Denver County, Colorado",male_10_14,100,62,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
08031003300,"Census Tract 33, Denver County, Colorado",male_15_17,16,18,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
08031003300,"Census Tract 33, Denver County, Colorado",male_18_19,0,13,"list(list(c(-104.960192, -104.959839, -104.959795, -104.954053, -104.954051, -104.949493, -104.940602, -104.940608, -104.940615, -104.949507, -104.949794, -104.95554, -104.96017, -104.960192, 39.729108, 39.731079, 39.733453, 39.733682, 39.732099, 39.732103, 39.732076, 39.729226, 39.725598, 39.725607, 39.725609, 39.725611, 39.725606, 39.729108)))"
